rainfall_1d,rainfall_3d,rainfall_7d,humidity,soil_type,slope,crop_type,days_since_sowing,waterlogging_risk
8.818728057281835,27.27868291416483,41.66986266490352,73.23674309018133,2,1,1,22,0
3.342616853139209,9.501107063451604,22.198513992554282,48.9381085913601,0,2,3,108,0
4.675911359461152,10.906974882901782,23.571970958811182,47.91318854643791,2,2,1,31,0
17.669982652166063,42.535177846715946,90.67891014894852,64.34815360820897,2,0,1,100,0
0.12207217780486404,0.31428760405224915,0.7962934076651459,85.64667762668438,1,0,4,32,0
3.7331059502293584,9.620395731238995,25.203904962895727,59.73083807985887,2,0,1,52,0
35.373717588025926,74.46678275489512,141.48018695447186,84.04499549228626,1,1,1,31,0
7.764939191242215,28.22566512470638,72.91758525521779,85.74485472177993,1,1,1,43,0
28.452501640006165,60.58876241326155,109.20153340916812,65.1079870437843,1,0,4,89,0
12.969173482725934,40.28948992512639,110.13280438790582,90.96219607701096,2,1,1,39,0
5.484273663721653,11.07100351066465,33.17798740349047,76.65240175822055,0,2,2,86,0
3.148825697836176,7.832394757597712,12.824674394874878,73.79747031403559,1,0,0,6,0
8.625858566245595,32.402492618699526,70.0201757982996,69.33195993523074,2,2,1,50,0
10.210839515703732,21.38308982368986,55.87150334670991,60.13622148608132,0,2,1,28,0
21.471806707329755,47.96754523254473,83.84464629858073,48.06345651980017,2,1,0,52,0
8.846724170330779,20.52988017490823,45.877846034193425,84.60143559699358,0,2,1,74,0
1.996635218100179,8.905561703800812,28.28551327344877,76.97915472035757,2,1,3,7,0
16.86162375832751,37.05527077454713,59.56982359606516,55.9032683949783,2,0,2,95,0
11.894468035276878,31.911091140439787,61.95937909732542,75.48325458154969,0,2,3,64,0
10.854324508648947,24.293624766863157,42.89288708792582,40.730466190221904,0,0,4,24,0
4.458880660046647,11.000601900061145,33.448143669626816,67.6771228172249,1,1,0,71,0
2.183428277013237,8.834026479931,16.201895015870072,92.92859316146638,1,0,1,26,0
4.340575868780982,18.405164759375584,58.889541979884164,74.22666384907144,2,0,0,76,0
17.491893313502658,60.511197426466936,149.680134519538,40.03451341456509,0,1,3,13,0
5.9440227868549975,15.444841544282726,50.41269373729528,92.84561793941037,1,2,3,117,0
1.955588944731281,8.21536090820276,12.649307210750758,87.6627628727527,1,0,3,59,0
10.040348275798461,24.482422261363528,67.19587635028486,81.73774739298723,1,2,0,37,0
13.762904824555479,30.284021478252328,66.16909863606632,67.1140490751949,0,1,0,107,0
10.872903094607127,22.634807554981588,42.295328914913746,79.93337293343609,2,2,2,105,0
14.308685504571669,33.00517676997416,96.36368967060636,49.37959268940242,1,2,0,84,0
6.760676379610619,23.349075205251744,70.15857503037117,76.97990218627069,2,0,0,10,0
8.654846969853025,33.059450561971474,54.75158875830709,79.01128699274224,0,1,2,88,0
3.785387854348959,8.957407097531235,23.449219599846884,42.87535067978178,1,0,1,58,0
18.831240197323066,57.296097986899206,91.1824387441324,50.39421129841463,0,1,0,18,0
6.645632152250926,13.481436184244687,19.898606333534453,60.69426311317321,1,1,1,41,0
11.537319440347018,23.226185292721905,41.213278995621515,54.57760080751058,1,1,2,34,0
4.457067228922571,15.616781396224201,43.319095368165954,60.67841720610265,2,0,1,111,0
7.839851262113852,33.98293465522069,110.6173538330461,62.57742925335586,1,1,2,94,0
25.660598516037325,60.100462174768886,173.09920764272312,45.23869136850782,1,1,1,103,0
3.5493854803636564,8.785792190956457,17.49664738561148,51.1580246752829,1,2,2,52,0
6.364137096912834,21.918644533995394,60.563060463580676,53.69372945387508,0,0,3,96,0
2.505035568299234,11.605566226176295,32.5201986202904,74.42126572403066,0,2,1,10,0
21.742868725974354,73.54379153377774,194.00797732150357,72.64230287020183,0,2,3,18,0
24.45360752492184,56.033493718777436,90.2195970802359,56.34677626148028,1,2,1,92,0
22.744847642424116,55.80486675022772,82.67479907774248,48.57183451032939,0,1,3,80,0
14.008520857855896,34.08531793267307,103.59997908287563,62.13894955195781,1,2,1,39,0
1.2886691021441632,2.7616759589609186,4.822083970026623,78.08827070186561,2,0,0,53,0
6.810074010711744,18.419414627746644,36.25313498368797,40.8420822644798,0,1,3,43,0
3.5548468209014397,7.17020659191067,20.57160206195798,82.93751410783243,0,2,3,73,0
3.875818221258987,12.358680463290046,33.419958618434634,86.372967576636,2,2,4,75,0
10.340705797949159,27.068857431230377,44.90738471937706,49.17330343510208,1,0,3,82,0
2.309968257887771,9.159517687278768,18.86522398542942,58.56123751421345,1,2,3,119,0
5.01602237406442,14.81348946439056,39.37344970468523,89.66653304210465,1,1,2,44,0
22.887880675324062,57.040101502770376,84.33493899958077,76.5433082625973,0,0,1,102,0
23.939042163343803,54.2641049581455,105.0649525594648,67.98868903458352,0,2,3,37,0
9.659445410409944,41.86128498317178,117.37459436363889,69.45057223113247,1,1,0,91,0
18.313257802797754,39.43633860110128,60.93007763561952,59.260258838257855,2,1,1,50,0
4.52187609037722,21.896641637271333,37.66970286307583,74.71534429330391,1,1,4,95,0
18.078607495985658,43.195823589696545,87.52243919196562,57.40500170934017,0,0,4,81,0
6.150811771066192,29.459345240714548,52.691783929733596,73.99566310589333,0,0,0,24,0
5.1784567046896335,16.051761608711505,23.595195510544993,65.66757357069753,0,0,0,93,0
6.327755436766694,17.945387879079085,34.829326560644375,53.37184917324678,2,0,3,34,0
5.457150093337266,12.35406306886678,22.2928650495911,85.38867666586995,2,1,4,79,0
10.642373996041341,21.29322763692174,52.27895932061818,49.643383275727295,2,2,1,66,0
11.739561537693204,29.196864849407064,43.0627881991241,43.56946037461252,0,1,4,35,0
9.773364669074335,31.831834526349024,59.73794001051963,49.03487472007605,2,0,3,46,0
2.2976560255119938,8.742832989049846,13.149430222002046,42.167967181619964,0,0,4,116,0
8.347518414715616,33.111737573412476,96.6770905999513,77.95940888323827,2,2,2,66,0
2.1024203276730553,6.48695634746315,19.34921070563002,81.25884581250305,1,0,1,80,0
12.10116194638301,40.491191231056796,81.0998605296746,64.23317127325461,1,0,0,68,0
5.276612009506772,11.309131233220402,34.914973177452225,58.09905787034003,1,1,4,97,0
5.032383086073334,16.46348916688751,51.591482001657866,87.11145937758346,0,2,0,43,0
3.22675636954328,6.49885957134909,12.944743497137006,65.59026422017578,2,1,0,66,0
2.8433815006544636,11.182864544085646,22.4935593455928,80.41189962454393,1,0,3,96,0
19.41124605121568,61.897659366447456,109.29356896466741,92.49325291765906,0,1,2,24,0
10.56780357943755,30.60789819003962,44.51890357614749,43.49807900077886,1,1,1,75,0
3.2224568413679746,9.213575664521615,29.422931716351414,73.03336460529505,1,0,4,7,0
18.841736404947934,40.52353075741372,70.29936453575657,92.15091787086871,2,1,4,112,0
3.079641546525151,6.363164327077441,15.728646454979668,79.94669252028498,1,2,2,109,0
6.957630155493196,19.410143069249514,55.965112795073104,46.97800554347013,2,2,1,57,0
3.8124045445826518,14.750910686987691,48.519733170032566,67.02317375516719,1,2,0,117,0
1.6341780978546177,3.3363752942855416,8.61934480668877,47.18489098565479,2,0,1,85,0
19.888365410269635,40.177203838466724,73.98105022192524,86.26090199163785,0,2,3,104,0
1.2757240481563974,4.869306679944657,7.275576344658619,88.07600149142067,1,2,2,35,0
13.68137412111895,32.25439560055588,58.408342143335624,51.51797189520198,0,2,1,107,0
7.395429873226246,15.65749455204446,27.44699722948831,80.13737813655247,2,2,4,105,0
52.31493248145545,109.47801203589049,165.71194901348682,40.50039997044268,2,0,2,74,0
6.045415425654359,12.308283731656145,22.404577321617836,70.74242821487073,0,1,0,29,0
6.448527132769026,23.690011295138103,41.64980456295361,80.89813846583397,2,0,0,81,0
0.5052923324518704,1.76945684954015,5.701333327320471,70.46834724330512,1,0,3,105,0
7.6128143999706515,19.910130117912313,37.044898380779834,62.18503677644943,1,0,3,40,0
7.226512169346887,17.033461141244803,39.02642089901189,70.2370503196311,0,1,3,85,0
12.1911599740166,25.61106459449151,43.95078489151183,54.88759823659521,2,0,2,101,0
0.11657749459929422,0.4074767852917306,0.6934502929627798,53.74381835369951,0,1,2,115,0
6.949989370570617,21.917499339260747,44.44375243133509,89.99843985932023,0,2,0,44,0
39.02115840019729,109.30728960394757,175.49739384887963,46.421134652283754,2,1,3,92,0
6.365297472709006,28.161968812296283,74.47427373782041,73.29944669179383,0,1,0,10,0
18.347659475845155,70.49656930262005,150.28654991999352,56.81361746957687,1,0,2,110,0
10.911904648711124,38.18656755811395,55.41710263606006,43.911088951739025,1,1,2,40,0
9.363316276079807,31.066116910063833,55.899453657010866,89.87766175369097,2,0,0,14,0
5.1316465511483935,11.709661911070448,19.433755177263365,67.20283790200673,2,2,2,19,0
16.852117758902065,51.178312931396526,77.90940710717167,50.89016666691544,1,0,1,108,0
2.2339136146861747,9.120503739132543,17.93717011369335,43.606848995564995,0,2,0,38,0
16.23698275140333,55.658172722806384,90.0055458839394,44.00649136498598,1,1,0,34,0
6.986941463157386,15.123470487975233,27.076497322707326,42.29042122869892,2,2,4,84,0
2.374158866276112,5.985815788867584,11.713195177424918,52.825315493188896,2,2,2,33,0
6.657955915395308,21.35348623604082,69.6801960919634,59.344039987734455,2,2,3,14,0
5.544074421528046,15.042402831422574,24.211765100063225,80.7485763697092,2,0,4,110,0
14.946550426164189,35.282976151052196,66.7624719623123,60.842575039687915,0,1,1,114,0
13.38928337194781,49.65917187840983,146.30651152532343,78.98950034383704,1,2,0,10,0
8.003977191211435,29.7302057093721,62.575074366714944,56.01580502481433,0,2,4,107,0
3.3868221534715084,11.244141133023541,33.4785662287708,44.933550545816516,0,1,3,64,0
19.512902139265847,64.31857019796284,95.51571942338332,48.85414374280561,0,0,4,22,0
9.833813724391902,22.5034001722883,37.15267694116874,75.16125099660016,2,0,1,69,0
16.382788622865142,38.613231570834174,81.5390264734727,94.98633598859743,0,0,1,26,0
33.201931418955446,131.40228193146544,191.78428937000623,49.765685584227256,1,2,0,64,0
12.639734749307115,33.21456930088193,61.591153497559446,43.5475417277609,1,0,4,62,0
7.961505241172793,20.370674735115195,31.435742768856596,49.06019928445839,2,1,1,105,0
10.814394988011156,49.968673706646946,71.82379387406574,59.52583963749357,2,0,0,19,0
26.89049101630019,60.90325012712775,90.1618908124586,86.78191085186296,1,2,4,14,0
2.5226097973471733,8.549077915418577,18.609569017449545,65.7063034496359,0,2,4,111,0
30.2991096621052,69.410609890326,134.99667377946454,84.99572925769615,0,1,4,81,0
12.016123522088384,55.72779689392649,91.4172843445254,40.70519072308332,0,1,4,5,0
14.318584731546542,29.06893851209444,57.207742013047756,93.11737441363579,1,1,1,98,0
10.928335585291824,27.129042718332435,70.38917359476044,62.275060422315164,1,0,4,48,0
5.359639321038662,10.928969465243483,30.044619912258298,90.31121308002132,0,1,1,102,0
2.8229194902767163,10.937854005954424,16.478194233101995,62.89567106993951,0,0,3,94,0
0.6137520251689186,2.6434996720780717,4.886533788426651,67.94928434891798,1,0,2,75,0
4.520578781166211,9.276216947025572,13.978580014211495,44.2741830115449,0,2,4,93,0
5.897991809745144,26.227940933691418,52.32725727145897,74.10007334125746,1,1,2,45,0
1.6583384598018902,4.79719459807343,12.88686178152394,78.72965559070795,0,0,0,109,0
6.370015198936067,13.243319131943766,43.85876159885265,45.84531813637947,0,2,1,79,0
6.612143786435373,13.8040115154664,20.90553768721443,61.096206505401064,1,0,1,108,0
1.2530762536641704,3.18840062145969,10.118251231031431,54.43806597657411,2,1,0,104,0
6.515322648045018,18.88938025181552,29.48721175936183,62.88388687247774,0,2,3,39,0
2.6907437641366045,7.487592978319476,13.160816708420464,45.438033846445826,1,2,4,56,0
13.042194590678667,61.558331783150116,112.69857114551071,62.16713168489227,0,0,1,106,0
5.055381149228283,15.14913685664488,47.13725988337124,42.71422600335817,0,1,1,90,0
30.585602954370838,84.65312732794533,157.58417302576672,40.25918340372326,2,0,0,28,0
4.032330983216837,9.469608247440483,30.74062183525555,66.05753108829326,2,0,3,88,0
5.728427297831448,14.207754092226905,27.5180748303461,78.64462670408537,2,0,2,37,0
10.542374957666096,23.163495443731648,35.03612766473596,62.78798577111142,2,1,0,48,0
22.73514590549205,50.70536901813998,84.58382335958176,82.4183690718248,0,2,1,26,0
13.009686412438338,44.71259452557789,70.19093509605221,63.61963433932864,0,1,4,65,0
3.8934257858168917,17.30305979905967,43.69685075152689,91.06792635690782,1,2,0,86,0
2.750581704936626,10.74312702994626,34.048980908711144,85.71851927994683,2,2,0,97,0
9.841051720272585,42.716080078026785,67.33777713984406,77.17409425566159,0,2,0,45,0
3.466099033779535,12.724069544601639,19.688838293911882,44.31949335360393,2,0,3,69,0
6.56631051245656,16.01006289083246,24.87963128557671,62.099740223093235,2,2,3,114,0
21.842692963954494,45.97606677317085,71.2396359918941,94.82442419733698,0,2,3,29,0
2.102021163707498,5.337597747831941,11.656105415429046,48.28360241876855,1,2,0,103,0
9.70203625334257,20.256416122563042,39.64833518844154,66.6088293120538,1,1,1,20,0
1.9095657794673655,4.063911110831893,10.190702355399305,90.0953321181718,2,1,3,84,0
3.1603093923384455,9.048332166078426,28.842140693741204,48.516347489112505,2,2,0,76,0
6.53710726106519,29.40291735141017,53.53100023368727,67.70304686805946,0,2,0,117,0
5.674551548688029,16.787658691318608,36.27967244821785,56.37233172093046,2,0,2,63,0
6.674227692140478,13.391891820235491,42.48826224212387,66.50924027545233,0,0,3,14,0
16.853147123089364,36.093929552608216,91.45732187918468,40.50410526010991,0,1,3,78,0
7.771147311275942,22.472091791656105,52.863513628450576,76.525536913134,1,0,3,34,0
5.434927991994919,12.456772800067865,34.28020072682404,57.107016699318535,2,0,1,96,0
7.661252325506452,22.042941322276704,36.18626051261194,83.13538982250131,2,1,1,98,0
2.9937107273950048,8.174225398898745,12.298791155890282,68.99310118645494,2,1,1,111,0
8.605415063342349,21.47509430845727,39.00989934059618,46.945590992151295,2,2,0,25,0
5.523879083788966,12.96246716473322,22.04561897379384,52.04825451829358,0,0,0,36,0
12.73304428326223,26.054418442347895,76.27534510792965,88.96213688050058,2,1,2,111,0
11.926632772627611,53.95923092068856,90.71440170587242,87.5497737870146,0,2,2,77,0
2.4785186083887676,10.343945943381454,18.818231722113598,81.59284743989173,1,0,4,47,0
3.8804860123283227,11.319409165326125,33.41745036783136,94.54273772160046,1,1,4,21,0
7.990225621475562,27.136885057980464,76.67976530553413,66.7023702155465,0,2,2,115,0
5.1290467238912365,21.92688455756078,32.93262245756264,81.65838068553286,0,0,2,72,0
9.78659817410457,20.400085519275585,33.637816124033435,92.10187945803293,2,1,1,106,0
5.104893251726415,11.644403367834935,25.690011668476874,65.09742513030292,0,2,4,44,0
3.1282646053199734,13.539112824180698,22.0991112220292,45.907787898992204,0,2,2,51,0
9.474962886204114,20.696843451548173,30.046749065201585,46.050974662014895,1,1,2,84,0
3.794978502368858,13.296756672503479,21.94700606947862,88.81845812216753,0,2,1,93,0
12.278273958742364,34.14616386702422,98.14823970081554,55.64815778583443,1,1,2,43,0
5.461197883642726,12.307643233782587,33.704697793951254,86.93676534453179,0,2,1,114,0
2.2611627934711676,10.607604145051363,33.12774874550112,79.62052670027116,0,0,2,79,0
7.503317042123069,37.4940019718985,66.01272896130345,84.32401430582698,1,0,2,118,0
0.46757610591881416,1.9144455642251206,5.480593149727478,41.635494371203144,1,1,0,34,0
2.241805340838004,9.689313187594644,30.2618706872394,88.45522466480892,0,2,0,34,0
11.014565756598866,30.241358625953385,44.16434830680119,43.53389976250361,0,1,1,7,0
9.974996414938937,32.25687238167117,65.16709254422123,75.16625317997539,0,1,3,65,0
19.98545235294084,55.82864142533996,81.29442840733722,56.68045643359949,2,1,4,68,0
4.3818272430129035,13.165726206270753,23.428107789736668,92.19039200037932,1,0,0,96,0
4.9249347671965875,11.685824059871237,30.287814298333913,50.40262829797071,1,2,0,113,0
7.919077973718765,15.907151756191228,47.87224590011399,83.0971142108586,2,2,0,35,0
6.140046773210027,18.751179648156086,42.6239372048548,47.05018106645038,2,0,4,47,0
2.9530887373532297,7.5003310149026055,14.349954144371596,40.743449943484606,0,1,0,104,0
2.7878392723839633,10.315408058850059,17.71201245191059,54.82989195705623,2,0,1,21,0
10.114069653456891,22.146315918087954,61.23534965807676,68.30682382285052,2,1,1,112,0
2.4107303123228685,9.678440108131564,23.884978464135152,59.952192322561174,0,2,0,87,0
1.3331230920957762,2.6870437643988825,7.263955355013054,70.8632616839346,1,1,2,35,0
3.4625075837571884,7.8146728616046754,25.218472056588332,69.51180045157412,0,2,2,85,0
1.2037807532780276,4.377853919175132,7.621483409200787,43.60804207197663,2,2,4,111,0
9.392228396336288,24.772782104105445,66.90173413345755,63.330178066028694,2,0,3,5,0
2.7264485690852305,7.510427478739558,15.200148563431096,56.761850203852916,0,0,3,36,0
2.8188603643590087,8.680562871334287,19.03003806643178,65.80476228510244,2,0,3,71,0
17.60091545421861,42.835292718655346,65.38250294886659,51.88692990918192,0,1,2,112,0
2.8036417194335788,13.315649025076214,44.065655928631955,90.15018765002085,1,0,1,95,0
26.160814937993973,57.78695860008422,94.91386297162259,81.8333619764534,0,0,2,99,0
0.5685311993266726,1.2321870472110321,2.2750784695554267,94.93975848696923,2,0,3,65,0
33.17946410646046,73.13642858970468,104.70217378270254,73.602772468774,2,1,3,20,0
22.459032623623596,54.85142079006829,86.62540339915947,56.027832627182676,0,1,0,116,0
9.440796844523351,23.588743543024993,47.28464238063315,40.70209845848436,2,0,2,63,0
3.0359170039828363,9.454916395363302,18.96562554501769,77.32630516047934,0,0,2,65,0
3.33077936926722,10.43518477139856,30.35757575423659,58.5266235795934,1,1,4,11,0
14.440103739777074,41.03407717641638,88.82912452259544,93.43339962422766,0,0,1,30,0
7.84628074278332,16.86936803817981,42.02148604907695,70.88128690551723,0,0,1,91,0
1.0186586406459814,2.34078306141545,3.9055730255227648,57.853483895331955,1,0,1,55,0
10.851256877410139,24.841836349988352,36.94304299158332,79.78670788702107,1,0,4,6,0
4.280147500130277,12.226918450518884,31.364507167735695,86.2243512800311,0,2,3,76,0
4.178564806485043,16.223532707971575,35.463385637867695,43.36691619789646,1,1,0,110,0
10.343607852407834,27.139794961166228,40.10451925542995,45.78958393642339,1,1,3,68,0
11.485567637770886,34.2975958377993,62.10683149996525,50.37477355332412,0,1,1,100,0
15.572278351759271,44.4805894040186,75.61555941955419,89.17547448583875,0,1,3,90,0
24.991292849352547,64.62791972930091,94.96305619091252,78.86952173745081,1,2,3,47,0
4.576769956466116,22.839845661137524,49.89737049562193,46.608759230459206,0,0,4,12,0
14.314454113424128,37.42291889261253,59.41555408692019,64.43937078536223,0,2,4,63,0
7.485232467412831,17.80268919985502,45.354203377590075,56.751645145871265,2,1,1,99,0
7.948410994442785,19.817708297990645,46.29521827974941,50.33469738391291,2,1,0,11,0
1.8762753295898733,5.488370947446526,8.626239229038156,42.14932773010754,0,0,4,68,0
11.040265180725843,27.4008549981113,72.91416285126053,45.07479525095195,2,2,0,90,0
20.431143207464114,48.05058646797041,72.75199498879896,66.87327092328917,0,1,2,73,0
4.951444382583846,16.616333930521083,52.32852494868217,74.28229385674817,2,2,1,93,0
1.820619341999203,7.71558691883378,13.875019688716625,66.59371370507344,1,1,4,90,0
6.96907296267142,15.75353941377748,25.215198603572215,50.4418963149033,0,0,4,45,0
6.682961237545147,19.08831168323285,31.23337622844208,59.663233063498026,0,2,4,70,0
9.066400978334508,21.110985758364407,45.29618416048527,49.60360043402441,2,1,2,86,0
30.208409376476553,136.03163216961912,198.33263473673816,42.938903131505946,2,2,3,39,0
13.360171130314201,38.19670474753437,64.10470715662319,54.97571133894738,2,0,3,106,0
10.171136877722047,21.885599931548548,61.37150712570113,72.03175296246766,0,0,2,119,0
22.623945675696632,80.9748123641667,122.87064592452484,79.11962035907493,0,0,2,91,0
6.463137725976012,15.0793040196624,28.90569074785787,69.55585547441203,2,0,4,81,0
4.912294080912456,14.699462242971297,37.23002527075457,43.98070162567674,0,2,2,74,0
9.360510432171113,19.53158723252677,37.443851211441405,40.294194378182254,1,0,1,44,0
13.889507530123316,33.69108392797217,71.89399035344977,65.44783074283049,1,2,0,94,0
15.87167259956144,37.96202837935408,74.9382091326581,71.89088310545998,0,1,2,36,0
3.195380119512637,14.936561847197456,31.25442165566096,40.7553253445418,1,0,3,80,0
3.657063318735682,8.614734958589857,21.59717832014947,54.4119252478781,0,1,1,84,0
5.891904410335296,18.55945139662723,55.38695400553401,79.23269512256996,0,2,0,54,0
4.227336456226967,12.037978515883344,20.48637085217332,78.98210977901101,0,0,4,39,0
1.9512649943251845,4.424723742849124,10.138702097850171,89.35141726623561,0,1,1,74,0
7.211646306159915,19.775285468456904,37.13180808144893,52.06262206662601,1,2,2,56,0
4.26772249150687,16.67251360634711,29.12906745990544,54.81478353649457,2,0,0,110,0
2.4853559224660735,10.70824642703472,30.93792018347893,79.57029822184845,1,1,3,31,0
1.8963685626692541,3.9330593185400646,9.798415051847467,89.82691823594455,2,2,1,21,0
6.5981572570141935,17.97766549028039,30.67301808809823,87.01073402255884,2,2,4,48,0
2.3340328779345456,8.913257525681487,19.15238458387306,88.21082699337947,2,2,0,7,0
8.371462865277092,26.582755331016067,46.09095764960829,87.80044877986006,1,2,1,17,0
9.749705324136672,21.68293723739532,39.725697043646065,67.1706418829618,2,0,3,45,0
5.5366377261950745,12.667391383774802,21.870640092458153,56.266405904118116,2,0,1,110,0
0.8568307076061867,3.9558256254442807,10.446481028658782,50.89719080029674,0,0,3,36,0
6.570205707208686,13.264230724795743,28.100865732373244,56.37647845197344,1,2,0,44,0
7.913014679908224,25.032075637922045,44.57983565022888,75.59722558688205,1,1,1,15,0
15.229709351159036,41.24403887053982,81.66593675123701,67.17866819534925,2,2,2,22,0
4.189677616097378,9.511342376854808,18.968509561342785,64.28437057083933,1,2,3,107,0
1.096748624774209,3.9549738132903958,7.970816553447147,88.67097107647317,1,0,2,87,0
12.425261533293456,51.965602338203645,74.57355403624223,83.78376889683156,2,2,2,60,0
2.7017261337010376,12.578459926499631,24.42431252697953,40.129111062709924,0,0,1,91,0
37.09325018587029,75.45639320116238,159.02370144957752,42.06537760330251,2,2,0,40,0
3.9532082423180777,10.17391288745415,29.720462183201473,45.227213235839066,1,0,4,83,0
4.2499800126316165,13.807526247963127,25.851738977020055,66.14474872244777,2,1,0,45,0
3.415448684168838,14.09824358324733,31.151966159019235,74.37190737243077,1,1,2,33,0
4.167360876398256,9.570964480933533,16.578294997182823,85.4549508850239,1,2,3,75,0
4.0940839330156376,8.829844235364488,27.992450913573187,57.32132751024129,2,0,3,9,0
6.128080741297184,22.062137286010877,66.10275634274723,41.04102022813049,1,2,4,53,0
11.84700281036653,28.23998984499071,46.83344880520855,79.00493870869226,2,0,4,103,0
4.3479695098550195,9.991065781933356,16.303939092990184,64.92939748892228,1,0,0,34,0
8.265958551843184,28.07231338671278,68.5351329067312,46.42422592536736,1,2,2,72,0
10.824615928603487,35.653827643143195,84.60834165158084,94.50810798064978,0,2,3,52,0
2.2029252185713735,5.477158455539013,16.255670184101863,43.10658832019151,1,0,4,104,0
12.851685439594174,33.353445372626965,68.16768681504387,65.09792581023191,0,1,1,27,0
3.1092201858050412,9.621557385551831,15.505115899159328,52.654647052161124,1,1,4,88,0
8.026348751267262,20.440813056629384,46.309991634064154,53.5097365726848,0,0,4,114,0
1.6309879671658414,3.6769830946482123,9.020595291731976,69.3413161748461,2,0,0,68,0
7.140056846844468,20.908993455469265,51.17788147610342,79.10433678050256,1,0,2,29,0
7.582027806497271,19.15885175580043,28.825237210341452,82.55904117129687,2,1,3,9,0
41.230124647992945,85.08139886980348,211.20006864136062,49.33671740139247,0,0,1,63,1
2.697511170781435,10.264637127134144,16.342081753415144,53.24829350380155,2,1,0,30,0
7.756597507153355,18.506650133242168,35.44901384640808,69.3082039083211,1,0,0,91,0
6.975765475944745,16.54434733508189,27.074294453241183,89.1130525437655,2,0,1,84,0
1.6441226558275401,7.310082965696445,11.040274526053661,50.50785277897756,1,2,0,56,0
3.8182510025650154,14.71031347466419,27.15320970573561,67.2155651141781,1,1,4,54,0
7.834132910037407,15.919061897147916,37.71522624694131,76.4849436026071,1,2,1,43,0
24.284405063724673,48.88143709197918,79.1528714071773,77.35370901589562,2,0,3,29,0
2.5642593609707154,9.201068386985805,26.81422559976018,86.1388344519176,2,1,0,80,0
6.8216189461589645,31.14031145371811,54.3855541350855,61.793604074902326,0,0,2,14,0
6.641064445370128,20.699453457031225,44.400623623678634,41.991399381806175,1,0,4,74,0
8.611817854866354,23.90404566393103,59.62578716785465,85.30909624562958,2,2,3,103,0
5.052139821796606,15.754045883393822,34.701803618863394,83.08095508413766,0,2,1,93,0
2.352123815481024,10.905588228858333,24.491768731200775,77.70462413094428,2,0,2,69,0
6.30561447103424,22.01330226179608,39.64667102690385,52.980436167804164,2,2,4,92,0
7.8921769687736925,32.09729173182375,106.03129393913882,43.79445047907527,0,1,3,37,0
0.9163052155185214,4.44986083757498,10.297670026856801,47.43506797942865,1,0,1,66,0
8.558738592096578,20.028851706302827,45.489627123878215,72.03205306773668,2,1,2,39,0
24.41297383349768,71.7444801303658,105.70291283045279,88.12166730814693,2,0,4,16,0
5.159765943303254,13.988827264807611,27.831815816771577,57.2352231951503,0,1,4,62,0
3.1159712367480097,12.440092856323512,28.483571687404336,71.99082329701537,2,2,2,10,0
8.62025711269313,24.077061731978176,56.6105636724678,57.83379806185838,1,0,2,73,0
17.00980071302732,55.23125025720135,96.26672771207377,76.72934209926393,2,2,2,56,0
19.696710344494804,47.47972794197771,76.4319761333199,51.23312413134254,0,1,0,44,0
5.227254349554015,15.24842364460294,30.553359772201727,89.58280906982168,2,2,1,43,0
4.479893393047197,10.073975254303695,20.473458366904172,43.44971942779523,1,1,2,75,0
2.290958548333626,5.987252279448051,16.79718172351396,49.861292939302665,0,2,2,107,0
8.535407322069155,35.82235013414104,57.895711214679665,89.68156200638177,1,0,3,89,0
7.359609905668211,35.297680138961454,63.28365898483328,85.56916427698297,2,1,0,66,0
4.776241098063409,22.518918099810275,58.34795716851035,51.062509842470746,1,2,2,84,0
4.378475725850157,20.974613385925515,51.37438823142135,73.28058922304328,1,2,2,59,0
0.09912846289289803,0.4552042628496193,1.234453975625365,45.7968314156027,0,1,0,114,0
3.903022706120912,10.617964945052119,18.253221058092926,89.69898283892908,2,1,4,18,0
11.40416428313361,35.691535074272714,67.7878136398957,55.652768699475516,2,0,1,89,0
8.028711929424485,23.591136931257722,63.430824930044515,93.2439876600323,2,2,3,76,0
15.213065427110829,33.88136574014226,60.64881327445566,42.71005094705243,0,1,0,16,0
4.976835249833565,13.888498546633734,28.449000733394897,94.9839200802007,0,1,4,89,0
23.010549902499434,46.925953697760846,83.74832877597795,87.46340650326793,2,1,2,69,0
24.826439595138027,72.8805339773833,141.4456112712008,56.15690301650625,2,2,2,43,0
4.3480183462440625,17.308767630178522,34.20901100840283,76.45984387895112,0,1,3,26,0
3.3772819530802365,6.923914112962572,20.615924543063297,79.36144586397712,0,2,3,106,0
8.710477409182406,19.69968432546946,48.02655508994788,60.184629689507105,1,1,4,94,0
8.797702785643468,40.000114680872215,85.18416015105481,40.087155445648705,2,0,3,119,0
7.501620143098355,17.51149439037554,28.756187380843105,92.5383522558039,2,2,0,7,0
5.906390598244216,18.13298503974017,27.34375397461309,83.08242896206488,2,2,4,81,0
0.2543330174166841,0.9792408016665117,2.780910383429656,72.32367755878121,0,1,4,7,0
13.234935798081318,31.200140668217674,94.91234788424185,42.91752346583656,0,1,4,48,0
4.570818848673908,9.98864226889194,18.988770422996655,46.46117443820711,1,2,0,119,0
11.644725295447826,37.015088624078444,66.4384715145289,92.62480688249828,0,2,4,99,0
7.829059941363636,19.991580689970277,38.96430160279981,92.43260442388404,0,2,2,51,0
3.8265630218392657,8.283028726356584,22.481289868593375,78.77011230022349,1,1,0,107,0
